aar,fornavn,n,koen
1985,torbjørn,1,dreng
1985,tordur,1,dreng
1985,tore,14,dreng
1985,torstein,1,dreng
1985,torsten,14,dreng
1985,tristan,2,dreng
1985,troels,179,dreng
1985,trond,1,dreng
1985,trugvi,1,dreng
1985,trygve,1,dreng
1985,tue,31,dreng
1985,tune,1,dreng
1985,tønnes,1,dreng
1985,uffe,13,dreng
1985,ul,1,dreng
1985,ulas,1,dreng
1985,ulf,6,dreng
1985,ulrich,16,dreng
1985,ulrick,1,dreng
1985,ulrik,84,dreng
1985,umanath,1,dreng
1985,umar,1,dreng
1985,uni,1,dreng
1985,uno,1,dreng
1985,usman,3,dreng
1985,vagn,2,dreng
1985,vakis,1,dreng
1985,valdemar,5,dreng
1985,valroy,1,dreng
1985,varni,1,dreng
1985,varun,1,dreng
1985,verner,2,dreng
1985,victor,6,dreng
1985,viet,2,dreng
1985,viggo,2,dreng
1985,villads,1,dreng
1985,vinay,1,dreng
1985,vincenzo,1,dreng
1985,vinh,1,dreng
1985,vino,1,dreng
1985,visal,1,dreng
1985,vittorio,1,dreng
1985,wajdi,1,dreng
1985,waleed,1,dreng
1985,walid,1,dreng
1985,waqaas,1,dreng
1985,waqar,1,dreng
1985,waseem,1,dreng
1985,wasim,1,dreng
1985,werner,1,dreng
1985,wigand,1,dreng
1985,willi,1,dreng
1985,william,10,dreng
1985,willy-heine,1,dreng
1985,winny,1,dreng
1985,yahya,1,dreng
1985,yasin,2,dreng
1985,yassir,1,dreng
1985,yayanthan,1,dreng
1985,yezan,1,dreng
1985,yilmaz,1,dreng
1985,yngve,1,dreng
1985,yoel,1,dreng
1985,yon,1,dreng
1985,yonas,1,dreng
1985,younas,1,dreng
1985,younes,1,dreng
1985,youssef,2,dreng
1985,yusuf,1,dreng
1985,zacharias,1,dreng
1985,zafer,1,dreng
1985,zaheer,1,dreng
1985,zakarias,1,dreng
1985,zeeshan,1,dreng
1985,zeshan,2,dreng
1985,zeynel,1,dreng
1985,ziad,2,dreng
1985,zishan,1,dreng
1985,zohair,1,dreng
1985,zubar,1,dreng
1985,øistein,1,dreng
1986,aage,2,dreng
1986,aamer,1,dreng
1986,aasam,1,dreng
1986,abbi,1,dreng
1986,abdel,1,dreng
1986,abdelillah,1,dreng
1986,abdul,1,dreng
1986,abid,1,dreng
1986,adam,32,dreng
1986,adama,1,dreng
1986,adil,1,dreng
1986,adler,1,dreng
1986,adnan,3,dreng
1986,adrian,4,dreng
1986,aftab,1,dreng
1986,agge,1,dreng
1986,ahmad,3,dreng
1986,ahmed,3,dreng
1986,ahmet,1,dreng
1986,ahsan,1,dreng
1986,aki,1,dreng
1986,aksel,2,dreng
1986,alaa,1,dreng
1986,alan,5,dreng
1986,albert,4,dreng
1986,alboury,1,dreng
1986,aleks,1,dreng
1986,aleksander,9,dreng
1986,alen,1,dreng
1986,alex,60,dreng
1986,alexander,114,dreng
1986,alf,1,dreng
1986,ali,6,dreng
1986,alim,1,dreng
1986,allan,180,dreng
1986,amadou,1,dreng
1986,amar,1,dreng
1986,amin,1,dreng
1986,amr'o,1,dreng
1986,anas,1,dreng
1986,anass,1,dreng
1986,anders,834,dreng
1986,andi,2,dreng
1986,andre,30,dreng
1986,andré,5,dreng
1986,andreas,354,dreng
1986,andre-michel,1,dreng
1986,andres,1,dreng
1986,andrew,1,dreng
1986,andy,11,dreng
1986,angelo,1,dreng
1986,angutinnguaq,1,dreng
1986,anh,2,dreng
1986,anthon,2,dreng
1986,anton,12,dreng
1986,antonio,3,dreng
1986,anuresh,1,dreng
1986,anuwar,1,dreng
1986,aputsiaq,1,dreng
1986,arash,1,dreng
1986,araventh,1,dreng
1986,ariel,1,dreng
1986,arkim,1,dreng
1986,arman,1,dreng
1986,armando,1,dreng
1986,armughan,1,dreng
1986,arne,6,dreng
1986,arni,1,dreng
1986,arnold,1,dreng
1986,aron,2,dreng
1986,arvid,1,dreng
1986,asbjørn,44,dreng
1986,asger,44,dreng
1986,asghar,1,dreng
1986,asha,1,dreng
1986,ashraf,1,dreng
1986,ashur,1,dreng
1986,asim,2,dreng
1986,ask,8,dreng
1986,aske,28,dreng
1986,asker,1,dreng
1986,aslan,1,dreng
1986,asmus,5,dreng
1986,asser,3,dreng
1986,atakan,1,dreng
1986,atle,1,dreng
1986,august,4,dreng
1986,awal,1,dreng
1986,axel,5,dreng
1986,ayad,1,dreng
1986,ayhancan,1,dreng
1986,azhar,1,dreng
1986,babak,1,dreng
1986,bardur,1,dreng
1986,bashir,1,dreng
1986,bastian,10,dreng
1986,beat,1,dreng
1986,beinir,1,dreng
1986,bendix,1,dreng
1986,bendt,1,dreng
1986,benedikt,1,dreng
1986,benjamin,125,dreng
1986,benn,2,dreng
1986,benneth,1,dreng
1986,benni,2,dreng
1986,benny,20,dreng
1986,bent,6,dreng
1986,bernd,1,dreng
1986,bernt,1,dreng
1986,bertel,5,dreng
1986,bertil,1,dreng
1986,berto,1,dreng
1986,bertram,2,dreng
1986,bilal,1,dreng
1986,bill,3,dreng
1986,birger,2,dreng
1986,birk,4,dreng
1986,bjarke,85,dreng
1986,bjarne,25,dreng
1986,bjørn,106,dreng
1986,bo,97,dreng
1986,bob,2,dreng
1986,bobby,3,dreng
1986,boje,1,dreng
1986,boris,2,dreng
1986,bouazza,1,dreng
1986,boye,1,dreng
1986,brian,239,dreng
1986,bror,2,dreng
1986,bruno,8,dreng
1986,bue,2,dreng
1986,buster,3,dreng
1986,bünjamin,1,dreng
1986,camilo,1,dreng
1986,can,1,dreng
1986,carl,15,dreng
1986,carl-erik,1,dreng
1986,carsten,116,dreng
1986,caspar,11,dreng
1986,casper,414,dreng
1986,casper-emil,1,dreng
1986,caspian,1,dreng
1986,castor,1,dreng
1986,cato,1,dreng
1986,cedrik,1,dreng
1986,cengiz,1,dreng
1986,chakib,1,dreng
1986,chane,1,dreng
1986,chano,3,dreng
1986,charles,2,dreng
1986,charli,1,dreng
1986,charlie,15,dreng
1986,charly,1,dreng
1986,chi,1,dreng
1986,chin,1,dreng
1986,chino,1,dreng
1986,choudhary,1,dreng
1986,choudhry,1,dreng
1986,chres,1,dreng
1986,chresten,1,dreng
1986,chris,71,dreng
1986,christen,4,dreng
1986,christer,1,dreng
1986,christian,741,dreng
1986,christiern,1,dreng
1986,christoffer,83,dreng
1986,christoph,1,dreng
1986,christophe,1,dreng
1986,christopher,48,dreng
1986,cim,2,dreng
1986,claes,17,dreng
1986,clas,1,dreng
1986,claudi,1,dreng
1986,claudio,1,dreng
1986,claus,168,dreng
1986,clemens,1,dreng
1986,clement,4,dreng
1986,cliff,2,dreng
1986,colin,2,dreng
1986,constantin,1,dreng
1986,cristian,1,dreng
1986,cuno,1,dreng
1986,dag,2,dreng
1986,dai-hung,1,dreng
1986,damien,1,dreng
1986,dan,144,dreng
1986,dani,3,dreng
1986,danial,1,dreng
1986,daniel,548,dreng
1986,daniele,1,dreng
1986,daniell,2,dreng
1986,daniyal,1,dreng
1986,danjal,1,dreng
1986,danjel,1,dreng
1986,dann,2,dreng
1986,danni,79,dreng
1986,dannie,16,dreng
1986,danniel-alexander,1,dreng
1986,danny,72,dreng
1986,dany,2,dreng
1986,daud,1,dreng
1986,david,155,dreng
1986,dean,4,dreng
1986,denis,8,dreng
1986,deniz,1,dreng
1986,denni,5,dreng
1986,dennik,1,dreng
1986,dennis,400,dreng
1986,denny,2,dreng
1986,devin,1,dreng
1986,dich,1,dreng
1986,dicle,1,dreng
1986,diea,1,dreng
1986,dileon,1,dreng
1986,dimitri,2,dreng
1986,dines,4,dreng
1986,dion,6,dreng
1986,dirch,2,dreng
1986,dirk,1,dreng
1986,ditlev,4,dreng
1986,djamel,1,dreng
1986,djimie,1,dreng
1986,dogan,1,dreng
1986,dominic,1,dreng
1986,dominico,1,dreng
1986,donny,1,dreng
1986,dres,1,dreng
1986,dår,1,dreng
1986,ebbe,8,dreng
1986,eddi,1,dreng
1986,eddie,2,dreng
1986,edvin,1,dreng
1986,edward,1,dreng
1986,eg,1,dreng
1986,egil,2,dreng
1986,egon,2,dreng
1986,ehsan,1,dreng
1986,ehsen,1,dreng
1986,eigil,3,dreng
1986,eik,2,dreng
1986,eivind,1,dreng
1986,ejk,1,dreng
1986,ejvind,1,dreng
1986,ekrem,1,dreng
1986,ektor,1,dreng
1986,eli,1,dreng
1986,elias,5,dreng
1986,elie,1,dreng
1986,elliot,1,dreng
1986,elmahdi,1,dreng
1986,elmer,1,dreng
1986,elo,1,dreng
1986,emad,2,dreng
1986,emil,198,dreng
1986,emile,2,dreng
1986,emilio,1,dreng
1986,emir,1,dreng
1986,emrah,1,dreng
1986,emre,1,dreng
1986,engin,1,dreng
1986,enis,1,dreng
1986,erdal,1,dreng
1986,erdem,1,dreng
1986,eric,1,dreng
1986,erico,1,dreng
1986,erik,46,dreng
1986,erkan,1,dreng
1986,erkin,1,dreng
1986,erland,1,dreng
1986,erling,1,dreng
1986,ernst,1,dreng
1986,esben,97,dreng
1986,eser,1,dreng
1986,esge,1,dreng
1986,eske,2,dreng
1986,eskil,2,dreng
1986,espen,1,dreng
1986,evald,1,dreng
1986,eyup,1,dreng
1986,faivans,1,dreng
1986,falak,1,dreng
1986,farid,1,dreng
1986,far-suren,1,dreng
1986,felipe,1,dreng
1986,felix,5,dreng
1986,ferhat,1,dreng
1986,filip,13,dreng
1986,fillip,2,dreng
1986,find,1,dreng
1986,finn,7,dreng
1986,finnbogi,1,dreng
1986,flemming,48,dreng
1986,florian,1,dreng
1986,fouad,1,dreng
1986,franck,2,dreng
1986,frank,57,dreng
1986,frans,4,dreng
1986,franz,1,dreng
1986,fraz,1,dreng
1986,freddi,1,dreng
1986,freddie,2,dreng
1986,freddy,2,dreng
1986,frede,1,dreng
1986,frederic,1,dreng
1986,frederick,1,dreng
1986,frederik,162,dreng
1986,fredrik,2,dreng
1986,frej,3,dreng
1986,frey,1,dreng
1986,fridi,1,dreng
1986,frits,1,dreng
1986,frode,1,dreng
1986,furqan,1,dreng
1986,galal,1,dreng
1986,geert,1,dreng
1986,gent,1,dreng
1986,georg,2,dreng
1986,george,1,dreng
1986,georgios,1,dreng
1986,gerner,1,dreng
1986,gert,10,dreng
1986,ghani,1,dreng
1986,gibi,1,dreng
1986,gideon,1,dreng
1986,gilbert,1,dreng
1986,glen,12,dreng
1986,glenn,30,dreng
1986,gorm,3,dreng
1986,govind,1,dreng
1986,graeme,1,dreng
1986,gregers,2,dreng
1986,grækaris,1,dreng
1986,gunnar,1,dreng
1986,gustav,7,dreng
1986,guy,1,dreng
1986,gynter,1,dreng
1986,hadi,2,dreng
1986,hakan,1,dreng
1986,halfdan,3,dreng
1986,hamed,2,dreng
1986,hamid,1,dreng
1986,hamza,1,dreng
1986,hani,1,dreng
1986,hannibal,1,dreng
1986,hans,88,dreng
1986,hans-aksel,1,dreng
1986,hans-christian,1,dreng
1986,hans-erik,1,dreng
1986,hans-henrik,2,dreng
1986,hans-kristian,6,dreng
1986,hans-peter,1,dreng
1986,harald,2,dreng
1986,haroon,1,dreng
1986,harry,1,dreng
1986,hasham,1,dreng
1986,hassan,4,dreng
1986,hasse,6,dreng
1986,hazim,1,dreng
1986,hector,1,dreng
1986,heine,15,dreng
1986,hein-erik,1,dreng
1986,heini,1,dreng
1986,heino,4,dreng
1986,heinrich,2,dreng
1986,helge,5,dreng
1986,henning,21,dreng
1986,henri,1,dreng
1986,henrick,1,dreng
1986,henrico,1,dreng
1986,henrik,415,dreng
1986,henry,5,dreng
1986,hicham,1,dreng
1986,hjalde,1,dreng
1986,hjalgrimur,1,dreng
1986,hjalte,14,dreng
1986,hjarn,1,dreng
1986,holger,8,dreng
1986,hosam,1,dreng
1986,houssain,1,dreng
1986,huan,1,dreng
1986,hung,1,dreng
1986,hussam,1,dreng
1986,iain,1,dreng
1986,ian,7,dreng
1986,ib,4,dreng
1986,ibrahim,3,dreng
1986,idan,1,dreng
1986,ihsan,1,dreng
1986,ilan,1,dreng
1986,ilhan,1,dreng
1986,ilias,1,dreng
1986,ilyas,1,dreng
1986,imad,1,dreng
1986,iman,1,dreng
1986,immanuel,1,dreng
1986,imran,1,dreng
1986,ingolf,1,dreng
1986,inor,1,dreng
1986,ion,1,dreng
1986,ionas,1,dreng
1986,irfaan,1,dreng
1986,isai,1,dreng
1986,isak,1,dreng
1986,isaq,1,dreng
1986,ismail,1,dreng
1986,ivan,14,dreng
1986,ivo,1,dreng
1986,jach,1,dreng
1986,jack,28,dreng
1986,jackie,7,dreng
1986,jack-michel,1,dreng
1986,jacky,1,dreng
1986,jacob,428,dreng
1986,jacob-ingemann,1,dreng
1986,jacques,4,dreng
1986,jais,1,dreng
1986,jakel,1,dreng
1986,jakob,302,dreng
1986,jakup,2,dreng
1986,jamal,1,dreng
1986,james,2,dreng
1986,jamie,4,dreng
1986,jamil,1,dreng
1986,jan,116,dreng
1986,jan-erik,1,dreng
1986,janick,1,dreng
1986,jannich,2,dreng
1986,jannick,33,dreng
1986,jannik,29,dreng
1986,janus,35,dreng
1986,jare,1,dreng
1986,jari,3,dreng
1986,jarl,9,dreng
1986,jarle,1,dreng
1986,jasin,1,dreng
1986,jasmeet,1,dreng
1986,jason,2,dreng
1986,jaspal,1,dreng
1986,jasper,8,dreng
1986,jawad,2,dreng
1986,jean,6,dreng
1986,jeannon,1,dreng
1986,jeff,16,dreng
1986,jeffrey,1,dreng
1986,jens,276,dreng
1986,jens-christian,5,dreng
1986,jens-erik,1,dreng
1986,jens-frederik,1,dreng
1986,jens-henrik,1,dreng
1986,jens-jakob,1,dreng
1986,jens-kristian,3,dreng
1986,jens-ole,1,dreng
1986,jens-peter,1,dreng
1986,jens-ulrik,1,dreng
1986,jeppe,191,dreng
1986,jerrik,1,dreng
1986,jerry,2,dreng
1986,jes,20,dreng
1986,jesper,780,dreng
1986,jess,11,dreng
1986,jesse,1,dreng
1986,jim,22,dreng
1986,jimm,1,dreng
1986,jimmi,57,dreng
1986,jimmie,9,dreng
1986,jimmy,68,dreng
1986,jinki,1,dreng
1986,joachim,51,dreng
1986,joakim,29,dreng
1986,jody,1,dreng
1986,joe,2,dreng
1986,joel,3,dreng
1986,joen,2,dreng
1986,jogvan,2,dreng
1986,johan,78,dreng
1986,johann,4,dreng
1986,johannes,50,dreng
1986,john,62,dreng
1986,johnas,1,dreng
1986,johnn,1,dreng
1986,johnni,18,dreng
1986,johnnie,3,dreng
1986,johnni-sonny,1,dreng
1986,johnny,46,dreng
1986,johny,1,dreng
1986,johs,2,dreng
1986,jon,86,dreng
1986,jonas,618,dreng
1986,jonatan,18,dreng
1986,jonathan,45,dreng
1986,jones,1,dreng
1986,jonhard,1,dreng
1986,jonnie,2,dreng
1986,joos,1,dreng
1986,joost,2,dreng
1986,jorim,1,dreng
1986,jose,1,dreng
1986,josef,3,dreng
1986,joseph,3,dreng
1986,joshua,2,dreng
1986,josias,1,dreng
1986,josri,1,dreng
1986,jossi,1,dreng
1986,josua,1,dreng
1986,jules,1,dreng
1986,julian,15,dreng
1986,julius,2,dreng
1986,just,1,dreng
1986,justus,1,dreng
1986,jørgen,30,dreng
1986,jørn,8,dreng
1986,kaare,8,dreng
1986,kaddour,1,dreng
1986,kadir,1,dreng
1986,kaj,4,dreng
1986,kale,1,dreng
1986,kalle,6,dreng
1986,kari,2,dreng
1986,karim,1,dreng
1986,karl,13,dreng
1986,karlo,1,dreng
1986,karsten,52,dreng
1986,kashif,1,dreng
1986,kaspar,9,dreng
1986,kasper,737,dreng
1986,kauri,1,dreng
1986,kean,1,dreng
1986,keis,1,dreng
1986,keld,6,dreng
1986,kelum,1,dreng
1986,kelvin,2,dreng
1986,kem,1,dreng
1986,ken,20,dreng
1986,kenan,1,dreng
1986,kenn,15,dreng
1986,kennet,23,dreng
1986,kenneth,486,dreng
1986,kennett,2,dreng
1986,kenney,1,dreng
1986,kenni,28,dreng
1986,kennie,5,dreng
1986,kenno,1,dreng
1986,kennth,1,dreng
1986,kenny,28,dreng
1986,kent,36,dreng
1986,kenth,2,dreng
1986,kenwin,1,dreng
1986,ketan,1,dreng
1986,ketil,2,dreng
1986,keven,1,dreng
1986,kevin,60,dreng
1986,kevni,1,dreng
1986,kewen,1,dreng
1986,kewin,1,dreng
1986,khaled,2,dreng
1986,khalid,2,dreng
1986,kheyam,1,dreng
1986,khoa,1,dreng
1986,khuong,1,dreng
1986,kian,15,dreng
1986,kieran,1,dreng
1986,kim,400,dreng
1986,kimmi,2,dreng
1986,kion,1,dreng
1986,kjartan,4,dreng
1986,kjell,1,dreng
1986,klas,1,dreng
1986,klaus,106,dreng
1986,klavs,4,dreng
1986,klemen,1,dreng
1986,klement,5,dreng
1986,klæmint,1,dreng
1986,knud,8,dreng
1986,konrad,1,dreng
1986,kresten,13,dreng
1986,krestian,1,dreng
1986,kris,11,dreng
1986,kristian,422,dreng
1986,kristjan,1,dreng
1986,kristof,1,dreng
1986,kristoffer,86,dreng
1986,kræn,1,dreng
1986,kuno,2,dreng
1986,kunuk,1,dreng
1986,kununguak,1,dreng
1986,kurt,2,dreng
1986,kwadwo,1,dreng
1986,kætil,1,dreng
1986,kåre,20,dreng
1986,lahbib,1,dreng
1986,lai,1,dreng
1986,lanni,1,dreng
1986,lars,399,dreng
1986,lars-bo,1,dreng
1986,lars-daniel,1,dreng
1986,lars-erik,1,dreng
1986,lars-jørgen,1,dreng
1986,lars-kristian,1,dreng
1986,lars-michael,1,dreng
1986,lars-ole,1,dreng
1986,lars-peter,1,dreng
1986,lasse,470,dreng
1986,lasse-emil,1,dreng
1986,lau,21,dreng
1986,lauge,11,dreng
1986,laurids,5,dreng
1986,laurits,10,dreng
1986,laurs,1,dreng
1986,laust,6,dreng
1986,lawrence,2,dreng
1986,laws,1,dreng
1986,lean,3,dreng
1986,leander,1,dreng
1986,leif,11,dreng
1986,lennard,4,dreng
1986,lennart,18,dreng
1986,lennarth,2,dreng
1986,lennert,5,dreng
1986,lennerth,1,dreng
1986,lenni,2,dreng
1986,lenny,2,dreng
1986,leo,5,dreng
1986,leon,19,dreng
1986,leonard,1,dreng
1986,leslie,2,dreng
1986,levi,1,dreng
1986,lexton,1,dreng
1986,liam,1,dreng
1986,lior,1,dreng
1986,loke,2,dreng
1986,lotfi,1,dreng
1986,loui,3,dreng
1986,louis,10,dreng
1986,luca,1,dreng
1986,lucas,1,dreng
1986,lucien,1,dreng
1986,ludvig,1,dreng
1986,lui,1,dreng
1986,luis,1,dreng
1986,lukas,4,dreng
1986,lynge,3,dreng
1986,maaz,1,dreng
1986,mack,1,dreng
1986,mads,557,dreng
1986,mads-bo,1,dreng
1986,mads-christian,1,dreng
1986,mads-peter,1,dreng
1986,mads-ulrik,1,dreng
1986,magne,1,dreng
1986,magni,1,dreng
1986,magnus,64,dreng
1986,magnus-matias,1,dreng
1986,maher,1,dreng
1986,mahir,1,dreng
1986,mahmoud,1,dreng
1986,maikel,1,dreng
1986,malik,3,dreng
1986,malmberg,1,dreng
1986,malte,14,dreng
1986,malthe,11,dreng
1986,mamdouh,1,dreng
1986,mandep,1,dreng
1986,manuel,1,dreng
1986,marc,77,dreng
1986,marcel,7,dreng
1986,marcell,1,dreng
1986,marchel,1,dreng
1986,marck,7,dreng
1986,marco,26,dreng
1986,marc-phillip,1,dreng
1986,marc-sebastian,1,dreng
1986,marcus,13,dreng
1986,marinus,2,dreng
1986,mario,1,dreng
1986,marius,2,dreng
1986,mark,235,dreng
1986,marko,1,dreng
1986,markus,9,dreng
1986,marlon,1,dreng
1986,marthin,1,dreng
1986,martin,1074,dreng
1986,marvin,2,dreng
1986,marwan,1,dreng
1986,mass,2,dreng
1986,mathias,197,dreng
1986,mathies,4,dreng
1986,mathis,2,dreng
1986,matias,21,dreng
1986,mats,4,dreng
1986,matthias,9,dreng
1986,matthis,1,dreng
1986,matti,5,dreng
1986,mattias,12,dreng
1986,mattis,1,dreng
1986,maurice,1,dreng
1986,mauritio,1,dreng
1986,maurycy,1,dreng
1986,max,23,dreng
1986,maxim,2,dreng
1986,max-kristian,1,dreng
1986,mayuran,1,dreng
1986,meik,2,dreng
1986,menachem,1,dreng
1986,mesut,1,dreng
1986,metin,2,dreng
1986,micah,1,dreng
1986,michael,833,dreng
1986,michal,4,dreng
1986,michel,22,dreng
1986,michell,6,dreng
1986,mick,17,dreng
1986,mickey,13,dreng
1986,micki,2,dreng
1986,mihail,1,dreng
1986,mik,10,dreng
1986,mikael,88,dreng
1986,mikal,1,dreng
1986,mikas,1,dreng
1986,mike,105,dreng
1986,mikee,1,dreng
1986,mikel,1,dreng
1986,mikhael,1,dreng
1986,miki,2,dreng
1986,mikkel,428,dreng
1986,miklas,1,dreng
1986,milan,3,dreng
1986,milas,1,dreng
1986,milo,2,dreng
1986,minik,1,dreng
1986,miodrag,1,dreng
1986,mirza,1,dreng
1986,mogens,13,dreng
1986,mohamad,1,dreng
1986,mohamed,2,dreng
1986,mohammad,13,dreng
1986,mohammed,3,dreng
1986,monir,1,dreng
1986,morad,1,dreng
1986,morgan,2,dreng
1986,moritz,1,dreng
1986,mortan,2,dreng
1986,morten,1061,dreng
1986,mortenringtved,1,dreng
1986,morthen,1,dreng
1986,mouhamed,1,dreng
1986,mourad,1,dreng
1986,moussa,1,dreng
1986,muddasar,1,dreng
1986,muhammad,5,dreng
1986,muhammed,2,dreng
1986,muhsin,1,dreng
1986,murat,1,dreng
1986,muziwakhe,1,dreng
1986,nadeem,2,dreng
1986,nadim,1,dreng
1986,nai-wai,1,dreng
1986,nardeep,1,dreng
1986,nasir,1,dreng
1986,nathanael,1,dreng
1986,navid,2,dreng
1986,nayyar,1,dreng
1986,neal,1,dreng
1986,neil,1,dreng
1986,nekolaj,1,dreng
1986,nesim,1,dreng
1986,nicas,2,dreng
1986,nich,1,dreng
1986,nichlaes,2,dreng
1986,nichlas,12,dreng
1986,nicholaes,1,dreng
1986,nicholai,3,dreng
1986,nicholas,24,dreng
1986,nici,1,dreng
1986,nick,123,dreng
1986,nickels,1,dreng
1986,nickholas,1,dreng
1986,nicki,54,dreng
1986,nickie,1,dreng
1986,nicklas,71,dreng
1986,nicko,1,dreng
1986,nickolai,6,dreng
1986,nickolaj,5,dreng
1986,nickolas,3,dreng
1986,nickolei,1,dreng
1986,nicky,15,dreng
1986,niclas,27,dreng
1986,nico,2,dreng
1986,nicolai,151,dreng
1986,nicolaj,52,dreng
1986,nicolas,26,dreng
1986,nicolej,1,dreng
1986,niels,182,dreng
1986,niels-christian,4,dreng
1986,niels-erik,3,dreng
1986,niels-peter,5,dreng
1986,nikas,1,dreng
1986,niki,10,dreng
1986,nikki,8,dreng
1986,niklas,56,dreng
1986,nikolai,16,dreng
1986,nikolaj,136,dreng
1986,nikolas,4,dreng
1986,nilas,2,dreng
1986,nilaus,2,dreng
1986,nils,22,dreng
1986,nils-christian,1,dreng
1986,nima,1,dreng
1986,nimahl,1,dreng
1986,nis,13,dreng
1986,noel,1,dreng
1986,noman,1,dreng
1986,nourdine,1,dreng
1986,od,1,dreng
1986,odin,1,dreng
1986,ofir,1,dreng
1986,oktay,1,dreng
1986,olaf,3,dreng
1986,olau,1,dreng
1986,olav,2,dreng
1986,olavur,1,dreng
1986,ole,61,dreng
1986,olfert,1,dreng
1986,oli,1,dreng
1986,oliver,25,dreng
1986,oliwer,1,dreng
1986,olof,1,dreng
1986,oluf,3,dreng
1986,omar,4,dreng
1986,omer,1,dreng
1986,omid,1,dreng
1986,oscar,2,dreng
1986,oskar,2,dreng
1986,osman,1,dreng
1986,otto,2,dreng
1986,ousama,1,dreng
1986,ove,1,dreng
1986,ozan,2,dreng
1986,palle,20,dreng
1986,parthipan,1,dreng
1986,pascal,1,dreng
1986,patrich,1,dreng
1986,patrick,123,dreng
1986,patrick-ranjit,1,dreng
1986,patrik,3,dreng
1986,paul,6,dreng
1986,pav,1,dreng
1986,pavia,2,dreng
1986,paw,27,dreng
1986,peder,14,dreng
1986,peer,1,dreng
1986,pejman,1,dreng
1986,pelle,17,dreng
1986,per,89,dreng
1986,percy,1,dreng
1986,per-martin,1,dreng
1986,perry,1,dreng
1986,peter,529,dreng
1986,peter-malik,1,dreng
1986,peter-michael,1,dreng
1986,petter,1,dreng
1986,petur,2,dreng
1986,phat,1,dreng
1986,phi,1,dreng
1986,philip,81,dreng
1986,philippe,4,dreng
1986,phillip,23,dreng
1986,phlippe,1,dreng
1986,phuong,1,dreng
1986,pierre,8,dreng
1986,piet,3,dreng
1986,piitaaraq,1,dreng
1986,pilu,1,dreng
1986,poul,28,dreng
1986,poul-anker,1,dreng
1986,povl,1,dreng
1986,preben,14,dreng
1986,prince,1,dreng
1986,qasim,1,dreng
1986,quoc,1,dreng
1986,rabie,1,dreng
1986,ragnar,1,dreng
1986,rahil,1,dreng
1986,rainer,1,dreng
1986,raja,1,dreng
1986,ralf,4,dreng
1986,ralph,1,dreng
1986,ram,1,dreng
1986,ramer,1,dreng
1986,rami,1,dreng
1986,ramy,1,dreng
1986,randy,1,dreng
1986,rane,2,dreng
1986,ras,1,dreng
1986,rasmus,695,dreng
1986,regin,1,dreng
1986,regnar,3,dreng
1986,rehmi,1,dreng
1986,remi,8,dreng
1986,rene,245,dreng
1986,rené,51,dreng
1986,rex,1,dreng
1986,ricardo,1,dreng
1986,ricco,4,dreng
1986,richard,6,dreng
1986,richardt,1,dreng
1986,richie,1,dreng
1986,richo,1,dreng
1986,ricki,13,dreng
1986,ricko,1,dreng
1986,ricky,6,dreng
1986,rico,10,dreng
1986,rikardt,1,dreng
1986,rishi,1,dreng
1986,rizwan,2,dreng
1986,roald,2,dreng
1986,roan,1,dreng
1986,roar,6,dreng
1986,robert,22,dreng
1986,robin,23,dreng
1986,rocky,1,dreng
1986,rogvi,1,dreng
1986,rohat,1,dreng
1986,roi,1,dreng
1986,rok,1,dreng
1986,roland,4,dreng
1986,rolf,18,dreng
1986,ronen,1,dreng
1986,ronni,67,dreng
1986,ronnie,45,dreng
1986,ronny,18,dreng
1986,ruairi,1,dreng
1986,ruben,12,dreng
1986,rubin,1,dreng
1986,ruddi,1,dreng
1986,rudi,5,dreng
1986,ruhi,1,dreng
1986,rune,209,dreng
1986,runi,1,dreng
1986,ryan,5,dreng
1986,saber,1,dreng
1986,sadiq,1,dreng
1986,saffet,1,dreng
1986,sahad,1,dreng
1986,sahin,1,dreng
1986,said,3,dreng
1986,salik,1,dreng
1986,salim,1,dreng
1986,salvius,1,dreng
1986,sam,3,dreng
1986,samer,1,dreng
1986,sami,2,dreng
1986,samir,2,dreng
1986,sammi,1,dreng
1986,sammy,3,dreng
1986,samr,1,dreng
1986,samuel,9,dreng
1986,sancheev,1,dreng
1986,sandeep,1,dreng
1986,sander,12,dreng
1986,sandro,1,dreng
1986,sandy,2,dreng
1986,sarbjit,1,dreng
1986,sarino,1,dreng
1986,sathyan,1,dreng
1986,scott,1,dreng
1986,sean,16,dreng
1986,sean-rene',1,dreng
1986,sebastian,85,dreng
1986,sebastien,1,dreng
1986,sefkan,1,dreng
1986,sejer,1,dreng
1986,sejr,2,dreng
1986,sennik,1,dreng
1986,serhat,1,dreng
1986,severin,1,dreng
1986,shahzad,1,dreng
1986,shane,2,dreng
1986,shani,1,dreng
1986,shaun,1,dreng
1986,shawn,2,dreng
1986,shehzad,1,dreng
1986,shiraz,1,dreng
1986,siavash,1,dreng
1986,sidney,1,dreng
1986,sigge,3,dreng
1986,sigurd,18,dreng
1986,sikandar,1,dreng
1986,silas,22,dreng
1986,simeon,1,dreng
1986,simon,446,dreng
1986,simon-christoffer,1,dreng
1986,simon-matti,1,dreng
1986,simun,1,dreng
1986,sinan,1,dreng
1986,sivert,1,dreng
1986,sjavit,1,dreng
1986,snorre,2,dreng
1986,sofus,3,dreng
1986,sohail,1,dreng
